PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
2287	74881181					9918324	2023	7	21	20	20	15	0	-1.498284	-0.380192	9.848095							0.005333	-0.023991	0.03012							-0.014994	-0.003807	0.098479	1.0	2.7e-05	-0.00012	0.000151	92499.0	-1.149462	7.192555	-39.458622	-21.212371739	-44.971067622	959.659208				0.0			
2387	74891181					9918206	2023	7	21	20	20	16	0	-1.178165	0.012913	9.923484							-0.024676	-0.040114	0.020937							-0.011802	0.00014	0.099232	1.0	-0.000123	-0.000201	0.000105	92501.0	-1.091945	7.106456	-38.491249	-21.212394021	-44.971023095	959.878696				0.0			
2487	74901181					9919087	2023	7	21	20	20	17	0	-0.876818	-0.711798	9.344278							0.004977	0.029575	0.021561							-0.008754	-0.007121	0.093444	1.0	2.5e-05	0.000148	0.000108	92497.0	-1.15258	6.797848	-36.848057	-21.212416387	-44.970975385	959.661638				0.0			
2587	74911181					9917969	2023	7	21	20	20	18	0	-0.712353	0.838059	9.092551							0.026649	-0.003396	-0.213136							-0.007116	0.008376	0.090927	0.999999	0.000133	-1.7e-05	-0.001066	92496.0	-0.413903	6.670358	-40.443554	-21.212437441	-44.97092943	960.030061				0.0			
2687	74921181					9918851	2023	7	21	20	20	19	0	-1.220989	1.882095	9.903112							0.052652	-0.001203	-0.389976							-0.012174	0.018819	0.099036	0.999998	0.000263	-6e-06	-0.00195	92500.0	-1.767547	6.345427	-59.127697	-21.21246234	-44.970891299	960.229356				0.0			
2787	74931181					9917733	2023	7	21	20	20	20	0	-1.961345	2.614464	8.627872							0.012022	-0.021767	-0.471328							-0.019561	0.026186	0.086278	0.999997	6e-05	-0.000109	-0.002357	92495.0	-2.258279	3.439498	-84.003563	-21.212498732	-44.970864665	959.99216				0.0			
2887	74941181					9918614	2023	7	21	20	20	21	0	-2.290046	2.087791	9.740808							0.051492	0.003397	-0.419883							-0.022855	0.020901	0.097414	0.999998	0.000257	1.7e-05	-0.002099	92504.0	-1.292479	-0.361884	-111.504593	-21.212548905	-44.970858339	959.498843				0.0			
2987	74951181					9917496	2023	7	21	20	20	22	0	-2.118172	0.124859	10.14404							0.015751	-0.014704	-0.078697							-0.021189	0.001249	0.101439	1.0	7.9e-05	-7.4e-05	-0.000393	92501.0	-0.859952	-1.957747	-122.329437	-21.212609027	-44.970876257	959.164482				0.0			
3087	74961181					9918378	2023	7	21	20	20	23	0	-0.404186	-0.74114	9.030928							-0.044561	-0.008772	0.002982							-0.004046	-0.007391	0.090311	1.0	-0.000223	-4.4e-05	1.5e-05	92497.0	-1.804991	-2.57412	-122.698669	-21.212681532	-44.970906803	958.781761				0.0			
3187	74971181					9917260	2023	7	21	20	20	24	0	0.375203	-0.739404	9.165597							-0.004973	-0.001339	0.012975							0.003752	-0.007392	0.091656	1.0	-2.5e-05	-7e-06	6.5e-05	92493.0	-2.497017	-3.120739	-121.992928	-21.212761971	-44.97094063	958.505659				0.0			
3287	74981182					9918142	2023	7	21	20	20	25	0	0.166055	-0.801256	9.426798							0.003019	0.005552	0.013372							0.001664	-0.008014	0.094268	1.0	1.5e-05	2.8e-05	6.7e-05	92491.0	-2.445786	-3.470227	-121.658577	-21.212844563	-44.97097383	958.281841				0.0			
3387	74991182					9917024	2023	7	21	20	20	26	0	-0.288119	-0.255293	10.673364							0.002198	-0.006806	0.009789							-0.002885	-0.002554	0.106734	1.0	1.1e-05	-3.4e-05	4.9e-05	92496.0	-1.375052	-3.38405	-121.36203	-21.212931809	-44.971008111	958.063445				0.0			
3487	75001182					9917906	2023	7	21	20	20	27	0	-0.305835	0.246675	9.415067							0.007997	0.010142	-0.013309							-0.003053	0.002463	0.094151	1.0	4e-05	5.1e-05	-6.7e-05	92493.0	-0.999459	-4.076725	-120.233734	-21.213025488	-44.971042907	957.870783				0.0			
3587	75011182					9916788	2023	7	21	20	20	28	0	0.370235	0.155765	9.571096							-0.01996	-0.010526	-0.010704							0.003697	0.001567	0.095711	1.0	-0.0001	-5.3e-05	-5.4e-05	92494.0	-1.31749	-4.615045	-121.947021	-21.213121954	-44.971078892	957.682969				0.0			
3687	75021182					9917669	2023	7	21	20	20	29	0	0.966497	-0.409496	8.790459							-0.009212	-0.001456	0.000945							0.009664	-0.004091	0.087905	1.0	-4.6e-05	-7e-06	5e-06	92493.0	-1.807294	-5.420624	-122.525452	-21.213219893	-44.971118846	956.873261				0.0			
3787	75031182					9916551	2023	7	21	20	20	30	0	1.429855	-0.201347	10.561401							-0.01077	-0.024983	0.015184							0.014286	-0.002007	0.105616	1.0	-5.4e-05	-0.000125	7.6e-05	92490.0	-1.163895	-5.583118	-122.005898	-21.213315878	-44.971157372	956.446696				0.0			
3887	75041182					9917433	2023	7	21	20	20	31	0	1.404075	-0.041999	10.274859							0.005426	0.005505	0.009265							0.014044	-0.000422	0.102748	1.0	2.7e-05	2.8e-05	4.6e-05	92497.0	-0.274887	-5.845497	-121.34436	-21.213410349	-44.971194075	956.130393				0.0			
3987	75051182					9916315	2023	7	21	20	20	32	0	1.620115	0.012646	10.692519							0.003249	-0.000225	-0.01305							0.016201	0.000124	0.106925	1.0	1.6e-05	-1e-06	-6.5e-05	92485.0	-0.113818	-6.085028	-121.908958	-21.21350319	-44.971229658	955.362571				0.0			
4087	75061182					9917197	2023	7	21	20	20	33	0	1.792256	-0.080586	9.340172							0.000919	-0.010549	0.024388							0.017918	-0.000804	0.093403	1.0	5e-06	-5.3e-05	0.000122	92491.0	0.062126	-6.063255	-121.820839	-21.21358878	-44.971263146	955.142356				0.0			
4187	75071182					9916079	2023	7	21	20	20	34	0	1.873104	0.475912	9.583464							0.025789	-0.052218	-0.003737							0.018706	0.004746	0.09584	1.0	0.000129	-0.000261	-1.9e-05	92485.0	0.992992	-6.104654	-121.944939	-21.213668278	-44.971293746	955.044556				0.0			
4287	75081182					9916961	2023	7	21	20	20	35	0	2.37082	0.028555	10.146149							-0.019262	-0.057901	-0.01335							0.023679	0.000294	0.101468	1.0	-9.6e-05	-0.00029	-6.7e-05	92490.0	0.670877	-6.794696	-122.324112	-21.213742011	-44.971322759	954.530823				0.0			
4387	75091182					9915842	2023	7	21	20	20	36	0	2.581131	0.297357	9.155567							-0.0221	-0.008643	0.001121							0.025807	0.002984	0.091556	1.0	-0.000111	-4.3e-05	6e-06	92493.0	0.638553	-7.461471	-123.248665	-21.213806067	-44.971348929	954.482743				0.0			
4487	75101182					9916724	2023	7	21	20	20	37	0	1.642248	-0.13188	9.328085							-0.039486	0.027346	0.026064							0.016435	-0.001298	0.093279	1.0	-0.000197	0.000137	0.00013	92491.0	-1.349304	-7.482355	-122.543907	-21.213859548	-44.9713717	954.520592				0.0			
4587	75111182					9915606	2023	7	21	20	20	38	0	0.88292	-0.815975	9.602194							-0.006043	0.002653	0.019457							0.008831	-0.008156	0.096022	1.0	-3e-05	1.3e-05	9.7e-05	92492.0	-4.563954	-6.859761	-121.285065	-21.213906419	-44.971391596	954.602055				0.0			
4687	75121182					9916488	2023	7	21	20	20	39	0	0.464382	-1.076384	8.227569							-0.034742	-0.030752	0.026933							0.004633	-0.010749	0.082278	1.0	-0.000174	-0.000154	0.000135	92485.0	-4.754718	-4.278494	-120.90062	-21.213955703	-44.971410893	954.75732				0.0			
4787	75131182					9915370	2023	7	21	20	20	40	0	0.519461	-1.076455	7.348921							0.02328	0.116157	-0.021017							0.005236	-0.010774	0.073485	1.0	0.000116	0.000581	-0.000105	92481.0	-5.470195	-6.25081	-121.087654	-21.214008042	-44.971431047	954.461548				0.0			
4887	75141182					9916252	2023	7	21	20	20	41	0	0.836195	-0.064665	10.599061							0.01872	0.009629	-0.017238							0.008367	-0.000657	0.10599	1.0	9.4e-05	4.8e-05	-8.6e-05	92485.0	-3.783298	-6.49213	-122.373306	-21.214061685	-44.971451851	954.553059				0.0			
4987	75151182					9915134	2023	7	21	20	20	42	0	0.519079	-0.511671	9.486659							0.0129	-0.004466	0.026034							0.005189	-0.005122	0.094866	1.0	6.5e-05	-2.2e-05	0.00013	92490.0	-3.762922	-7.632801	-122.293434	-21.214118693	-44.971475446	954.541736				0.0			
5087	75161182					9916016	2023	7	21	20	20	43	0	0.839797	-0.595294	9.943541							-0.004841	-0.019856	0.017598							0.008389	-0.00595	0.099436	1.0	-2.4e-05	-9.9e-05	8.8e-05	92483.0	-2.776802	-8.07187	-121.09301	-21.214180832	-44.971500027	954.390651				0.0			
5187	75171182					9914898	2023	7	21	20	20	44	0	0.833553	0.011365	9.45461							0.008549	-0.043179	-0.018262							0.008315	0.000109	0.094548	1.0	4.3e-05	-0.000216	-9.1e-05	92479.0	-1.887238	-9.084169	-121.501045	-21.21424984	-44.971526151	953.60169				0.0			
5287	75181182					9915780	2023	7	21	20	20	45	0	1.038007	-0.595643	9.516255							-0.003509	0.017432	-0.000207							0.010388	-0.005955	0.095162	1.0	-1.8e-05	8.7e-05	-1e-06	92481.0	-1.989099	-9.664426	-121.731277	-21.21432131	-44.97155455	953.323592				0.0			
5387	75191182					9914662	2023	7	21	20	20	46	0	1.446275	-0.541752	9.394635							-0.013686	0.016561	0.001321							0.014471	-0.005411	0.093946	1.0	-6.8e-05	8.3e-05	7e-06	92489.0	-2.876628	-10.104753	-121.169167	-21.214394449	-44.971583625	953.047599				0.0			
5487	75201183					9915544	2023	7	21	20	20	47	0	2.954126	-0.413563	9.717597							-0.007427	-0.009701	-0.020746							0.029536	-0.004135	0.097178	1.0	-3.7e-05	-4.9e-05	-0.000104	92482.0	-3.29422	-9.982106	-121.864212	-21.214465545	-44.971611578	952.884949				0.0			
5587	75211183					9914426	2023	7	21	20	20	48	0	1.183763	-0.283585	9.703595							0.01545	0.091942	0.012267							0.011882	-0.002843	0.09703	1.0	7.7e-05	0.00046	6.1e-05	92482.0	-2.215636	-8.083488	-122.449966	-21.214532424	-44.971638611	952.286445				0.0			
5687	75221183					9915308	2023	7	21	20	20	49	0	1.292452	0.224437	9.046554							-0.016502	-0.040781	0.020855							0.012906	0.002253	0.090468	1.0	-8.3e-05	-0.000204	0.000104	92482.0	-0.82085	-8.61989	-121.642487	-21.21459766	-44.971664721	952.4285				0.0			
5787	75231183					9914190	2023	7	21	20	20	50	0	1.572713	-0.33275	8.450376							-0.028569	-0.008555	0.036296							0.015724	-0.003313	0.084505	1.0	-0.000143	-4.3e-05	0.000181	92479.0	-2.514862	-10.120771	-120.398834	-21.214665505	-44.971691342	952.36958				0.0			
5887	75241183					9915072	2023	7	21	20	20	51	0	1.762025	-0.07009	9.553659							0.016711	0.029217	-0.030375							0.017634	-0.000712	0.095534	1.0	8.4e-05	0.000146	-0.000152	92485.0	-1.952691	-9.471871	-119.893646	-21.214732881	-44.971715946	952.252873				0.0			
5987	75251183					9913954	2023	7	21	20	20	52	0	2.826224	-0.24178	9.761701							0.00725	0.045157	-0.006417							0.028284	-0.002422	0.097611	1.0	3.6e-05	0.000226	-3.2e-05	92476.0	-1.655847	-8.148762	-120.543129	-21.214797264	-44.971738946	951.655712				0.0			
6087	75261183					9914836	2023	7	21	20	20	53	0	3.226333	0.370786	10.044921							0.006221	0.033234	-0.094178							0.032282	0.00369	0.100444	1.0	3.1e-05	0.000166	-0.000471	92479.0	-1.029924	-6.729567	-122.897194	-21.214849877	-44.971758744	952.052288				0.0			
6187	75271183					9913718	2023	7	21	20	20	54	0	0.485082	0.347692	10.504424							0.038988	0.027772	-0.294437							0.00487	0.003449	0.105044	0.999999	0.000195	0.000139	-0.001472	92476.0	0.170393	-4.973026	-132.58757	-21.21488846	-44.971776815	952.583629				0.0			
6287	75281183					9914600	2023	7	21	20	20	55	0	0.795401	2.056296	10.213424							-0.036084	0.00328	-0.431827							0.008	0.020564	0.10213	0.999998	-0.00018	1.6e-05	-0.002159	92483.0	1.286901	-4.304796	-155.268478	-21.21491959	-44.97180259	953.061842				0.0			
6387	75291183					9913482	2023	7	21	20	20	56	0	0.271538	1.678082	10.020599							-0.05233	-0.011354	-0.36918							0.002741	0.016802	0.100202	0.999998	-0.000262	-5.7e-05	-0.001846	92480.0	0.842308	-4.117003	-179.185135	-21.214938988	-44.971842041	953.41775				0.0			
6487	75301183					9914364	2023	7	21	20	20	57	0	0.437806	-0.329026	9.934577							0.040982	-0.009942	-0.041751							0.004372	-0.003312	0.099345	1.0	0.000205	-5e-05	-0.000209	92476.0	0.612684	-5.569219	168.939774	-21.214944453	-44.971889911	953.700771				0.0			
6587	75311183					9913246	2023	7	21	20	20	58	0	0.935274	-1.594578	9.026946							1.9e-05	-0.002275	0.306262							0.009376	-0.015931	0.09027	0.999999	0.0	-1.1e-05	0.001531	92480.0	0.552014	-7.059872	175.278793	-21.21494617	-44.971943264	953.203953				0.0			
6687	75321183					9914128	2023	7	21	20	20	59	0	1.207139	-2.723371	9.602086							0.047867	-0.014979	0.433767							0.012123	-0.02723	0.096015	0.999998	0.000239	-7.5e-05	0.002169	92473.0	-0.310875	-7.881492	-164.187515	-21.214958276	-44.971995625	953.465325				0.0			
6787	75331183					9913010	2023	7	21	20	21	0	0	0.715473	-2.113681	10.18851							0.055702	0.000273	0.30951							0.007188	-0.021154	0.101879	0.999999	0.000279	1e-06	0.001548	92484.0	-1.238939	-7.886836	-141.160599	-21.214988804	-44.972040102	953.593172				0.0			
6887	75341183					9913892	2023	7	21	20	21	1	0	0.971677	-1.491801	9.526729							0.036829	-0.016975	0.155173							0.00972	-0.014928	0.095265	1.0	0.000184	-8.5e-05	0.000776	92485.0	-1.466332	-8.046204	-129.466858	-21.215034584	-44.972073968	953.659357				0.0			
6987	75351183					9912774	2023	7	21	20	21	2	0	1.241072	-1.054574	9.422514							0.015297	-0.040225	0.06065							0.012395	-0.010549	0.094227	1.0	7.6e-05	-0.000201	0.000303	92481.0	-1.362669	-8.394053	-123.376183	-21.215090001	-44.9721022	953.626388				0.0			
7087	75361183					9913656	2023	7	21	20	21	3	0	0.856983	0.134889	10.532671							0.026548	-0.005043	0.032958							0.008567	0.001336	0.105327	1.0	0.000133	-2.5e-05	0.000165	92479.0	-0.376276	-7.890253	-120.832184	-21.215151683	-44.972126641	952.821082				0.0			
7187	75371183					9912538	2023	7	21	20	21	4	0	1.621565	-0.093835	9.733362							0.026433	-0.003096	0.022377							0.016214	-0.000949	0.097334	1.0	0.000132	-1.5e-05	0.000112	92479.0	0.387007	-8.394551	-119.300415	-21.215212235	-44.972148606	952.912153				0.0			
7287	75381183					9913420	2023	7	21	20	21	5	0	2.040329	-0.798756	9.942247							-0.014836	-0.002042	0.171466							0.020409	-0.007963	0.099423	1.0	-7.4e-05	-1e-05	0.000857	92479.0	0.218903	-8.162683	-113.843849	-21.215270869	-44.972166949	953.025676				0.0			
7387	75391183					9912302	2023	7	21	20	21	6	0	1.598544	-1.385906	9.953047							0.044184	0.020457	0.325191							0.016018	-0.013855	0.099526	0.999999	0.000221	0.000102	0.001626	92480.0	-0.677142	-7.106801	-100.442863	-21.215327159	-44.97217565	953.202235				0.0			
7487	75401183					9913184	2023	7	21	20	21	7	0	0.61135	-2.363686	9.844514							0.03643	0.04677	0.40586							0.006184	-0.023642	0.098439	0.999998	0.000182	0.000234	0.002029	92472.0	-0.247863	-5.534761	-78.913498	-21.215381815	-44.972166308	952.687233				0.0			
7587	75411183					9912066	2023	7	21	20	21	8	0	0.507037	-2.205476	9.085863							-0.015943	0.024909	0.34216							0.005119	-0.022039	0.09086	0.999999	-8e-05	0.000125	0.001711	92467.0	-1.132365	-3.61076	-56.560669	-21.215428527	-44.972136444	953.151252				0.0			
7687	75421183					9912948	2023	7	21	20	21	9	0	0.547412	-1.082214	9.850824							-0.012756	0.018673	0.1688							0.005492	-0.010811	0.098508	1.0	-6.4e-05	9.3e-05	0.000844	92482.0	-2.725614	-2.344184	-43.50433	-21.215465042	-44.972090268	953.647322				0.0			
7787	75431184					9911830	2023	7	21	20	21	10	0	0.167465	-0.940145	9.793919							0.003459	0.045535	0.074797							0.0017	-0.009403	0.097939	1.0	1.7e-05	0.000228	0.000374	92479.0	-2.504887	-0.818191	-37.514385	-21.215492923	-44.972037871	954.162395				0.0			
7887	75441184					9912712	2023	7	21	20	21	11	0	0.530723	-0.275322	9.619149							0.021547	0.027012	0.060474							0.005321	-0.002762	0.09619	1.0	0.000108	0.000135	0.000302	92473.0	-1.425884	-0.270369	-33.796867	-21.215515351	-44.971984956	954.677772				0.0			
7987	75451184					9911594	2023	7	21	20	21	12	0	0.523179	-1.159346	9.470507							-0.045811	0.020823	0.179354							0.005252	-0.011567	0.094707	1.0	-0.000229	0.000104	0.000897	92474.0	-2.093906	0.524342	-27.477743	-21.215533026	-44.971933769	955.118108				0.0			
8087	75461184					9912476	2023	7	21	20	21	13	0	0.323528	-1.720991	9.280061							-0.001603	0.021596	0.273845							0.003269	-0.017205	0.0928	0.999999	-8e-06	0.000108	0.001369	92475.0	-2.480526	1.429175	-13.148941	-21.215542601	-44.971884177	954.976331				0.0			
8187	75471184					9911358	2023	7	21	20	21	14	0	0.473967	-0.838	9.73155							0.008401	0.012092	0.237524							0.004755	-0.008378	0.097315	0.999999	4.2e-05	6e-05	0.001188	92481.0	-1.305662	2.434657	1.615202	-21.215540148	-44.97184199	955.632947				0.0			
8287	75481184					9912240	2023	7	21	20	21	15	0	-1.531233	-0.858234	9.53083							0.011135	0.042128	0.24118							-0.015282	-0.008606	0.095311	0.999999	5.6e-05	0.000211	0.001206	92471.0	-0.853944	3.744554	14.467818	-21.215530658	-44.971809678	956.12303				0.0			
8387	75491184					9911122	2023	7	21	20	21	16	0	-1.277809	-1.620531	9.734825							-0.018671	-0.001311	0.280234							-0.012756	-0.016214	0.09735	0.999999	-9.3e-05	-7e-06	0.001401	92471.0	-0.85403	5.031574	29.944899	-21.215514896	-44.971781592	956.547824				0.0			
8487	75501184					9912005	2023	7	21	20	21	17	0	-1.390766	-0.961134	10.126262							0.013819	0.006795	0.210704							-0.013894	-0.009633	0.101262	0.999999	6.9e-05	3.4e-05	0.001054	92480.0	-0.005541	5.239932	44.290607	-21.215489283	-44.971755671	956.944644				0.0			
8587	75511184					9910887	2023	7	21	20	21	18	0	-0.780241	-0.17305	9.946727							0.001177	-0.005962	0.070017							-0.007805	-0.001734	0.099467	1.0	6e-06	-3e-05	0.00035	92476.0	0.883821	5.447899	52.40889	-21.21545629	-44.971734973	957.275945				0.0			
8687	75521184					9911769	2023	7	21	20	21	19	0	-0.781753	0.927792	9.683905							0.000203	-0.011845	-0.187907							-0.007815	0.009285	0.096839	1.0	1e-06	-5.9e-05	-0.00094	92476.0	1.077941	5.249608	49.1856	-21.215421838	-44.971717251	957.534085				0.0			
8787	75531184					9910651	2023	7	21	20	21	20	0	-0.840243	1.486385	9.620688							-0.019448	-0.019421	-0.347408							-0.008386	0.014888	0.096205	0.999998	-9.7e-05	-9.7e-05	-0.001737	92476.0	-0.954522	4.480402	33.751129	-21.215389989	-44.971694732	957.261945				0.0			
8887	75541184					9911533	2023	7	21	20	21	21	0	-0.236141	1.161266	9.379857							0.024028	-0.003554	-0.425485							-0.002338	0.011606	0.0938	0.999998	0.00012	-1.8e-05	-0.002127	92474.0	-2.702202	1.987947	12.482479	-21.215366819	-44.971662934	957.691791				0.0			
8987	75551184					9910415	2023	7	21	20	21	22	0	-0.341215	1.463648	9.453748							0.011969	-0.028607	-0.485699							-0.00339	0.014639	0.094538	0.999997	6e-05	-0.000143	-0.002428	92473.0	-2.004042	-0.009394	-15.417986	-21.215356087	-44.971623199	957.905148				0.0			
9087	75561184					9911297	2023	7	21	20	21	23	0	0.462089	0.238733	9.094879							0.012985	0.00059	-0.121165							0.004623	0.002379	0.090949	1.0	6.5e-05	3e-06	-0.000606	92482.0	-1.638762	-1.158634	-33.436279	-21.215363234	-44.971581586	957.96374				0.0			
9187	75571184					9910179	2023	7	21	20	21	24	0	0.43058	-1.122908	9.635465							0.041543	0.01791	0.099089							0.00432	-0.011247	0.096352	1.0	0.000208	9e-05	0.000495	92477.0	-0.990479	-0.835171	-32.060547	-21.215377629	-44.971542925	957.968699				0.0			
9287	75581184					9911061	2023	7	21	20	21	25	0	1.208359	0.260914	9.90466							-0.007652	-0.006353	0.008545							0.01208	0.002613	0.099047	1.0	-3.8e-05	-3.2e-05	4.3e-05	92477.0	0.511451	-1.03525	-29.639465	-21.215388859	-44.971507291	958.005327				0.0			
9387	75591184					9909943	2023	7	21	20	21	26	0	1.537626	0.260411	9.215365							-0.003092	-0.012809	0.010448							0.01537	0.002606	0.092155	1.0	-1.5e-05	-6.4e-05	5.2e-05	92474.0	0.931574	-1.201763	-29.279707	-21.215396794	-44.971479552	957.194451				0.0			
9487	75601184					9910825	2023	7	21	20	21	27	0	1.402841	0.027349	9.909454							-0.004319	0.003376	0.000578							0.01403	0.000276	0.099094	1.0	-2.2e-05	1.7e-05	3e-06	92474.0	0.927147	-1.392259	-29.043341	-21.215401231	-44.971464007	957.422336				0.0			
9587	75611184					9909707	2023	7	21	20	21	28	0	0.957962	0.099441	9.714841							0.004732	-0.001253	0.001928							0.009579	0.000992	0.097148	1.0	2.4e-05	-6e-06	1e-05	92471.0	0.811327	-1.345401	-28.893614	-21.215402585	-44.971459288	957.586833				0.0			
9687	75621184					9910589	2023	7	21	20	21	29	0	0.201404	0.14454	9.742335							-0.001938	-0.003797	0.001858							0.002012	0.001446	0.097423	1.0	-1e-05	-1.9e-05	9e-06	92473.0	0.791149	-1.065087	-28.844862	-21.215402581	-44.971459083	957.708619				0.0			
9787	75631184					9909471	2023	7	21	20	21	30	0	0.133848	0.131755	9.833161							0.002816	0.004103	0.002512							0.00134	0.001316	0.098332	1.0	1.4e-05	2.1e-05	1.3e-05	92476.0	0.780407	-1.035124	-28.800056	-21.215402568	-44.97145903	957.808524				0.0			
9887	75641184					9910353	2023	7	21	20	21	31	0	0.16614	0.183947	9.843237							0.004781	0.001616	0.000646							0.001662	0.001837	0.098432	1.0	2.4e-05	8e-06	3e-06	92470.0	0.798007	-1.016511	-28.785528	-21.215402594	-44.971458969	957.884907				0.0			
9987	75651185					9909235	2023	7	21	20	21	32	0	0.142453	0.160098	9.796717							0.000261	0.000994	0.002288							0.001425	0.001601	0.097967	1.0	1e-06	5e-06	1.1e-05	92484.0	0.783766	-0.992469	-28.771343	-21.215402612	-44.971458973	957.946488				0.0			
